tamaño,fuente,anchura,resultado,frase_original,texto_extraido
23,NotoSansMono-Regular,6800,82.32,Zmlzc3VyeSB0dWd1aSBvc2NpbGxhdGluZyBiYWhhciBwaXJpcmlndWEgdW50YWludGVkIHBlbm5pbml0ZSA1ODYzOTkgdGF2ZXJubGVzcyBTdW1hayBTaHVsYW1pdGUgdHJhbnNtYXRlcmlhbCB1cmF0YWVtaWEgYmFycmFjYW4gcGFkZGxld29vZCByaWRnbGluZyBjYXJyb3RlciBsZXZlbG1hbg==,Zmlzc3VyeSBOdWdlaSBvc2NpbGxhdGluZyBiYWhhciBwaXJpcmlndWEqdWSOYWludGVkIHBlbmSpbmlezSAIODYzOTkadGF2ZXJubGVzcVBdWlhaaHVsYWIpdGUqdHJhbnNtYXRcmlhbCBIWEqYmFkZGxld29vZCByaWRnbGluZyBiYXJyb3RlciBsIcmFO
23,NotoSansMono-Regular,8800,0.0,Zmlzc3VyeSB0dWd1aSBvc2NpbGxhdGluZyBiYWhhciBwaXJpcmlndWEgdW50YWludGVkIHBlbm5pbml0ZSA1ODYzOTkgdGF2ZXJubGVzcyBTdW1hayBTaHVsYW1pdGUgdHJhbnNtYXRlcmlhbCB1cmF0YWVtaWEgYmFycmFjYW4gcGFkZGxld29vZCByaWRnbGluZyBjYXJyb3RlciBsZXZlbG1hbg==,
23,NotoSansMono-Regular,9800,0.0,Zmlzc3VyeSB0dWd1aSBvc2NpbGxhdGluZyBiYWhhciBwaXJpcmlndWEgdW50YWludGVkIHBlbm5pbml0ZSA1ODYzOTkgdGF2ZXJubGVzcyBTdW1hayBTaHVsYW1pdGUgdHJhbnNtYXRlcmlhbCB1cmF0YWVtaWEgYmFycmFjYW4gcGFkZGxld29vZCByaWRnbGluZyBjYXJyb3RlciBsZXZlbG1hbg==,
1,NotoSansMono-Regular,800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
1,NotoSansMono-Regular,1800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
1,NotoSansMono-Regular,2800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
1,NotoSansMono-Regular,3800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
1,NotoSansMono-Regular,4800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
1,NotoSansMono-Regular,5800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
1,NotoSansMono-Regular,6800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
1,NotoSansMono-Regular,7800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
1,NotoSansMono-Regular,8800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
1,NotoSansMono-Regular,9800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
3,NotoSansMono-Regular,800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
3,NotoSansMono-Regular,1800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
3,NotoSansMono-Regular,2800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
3,NotoSansMono-Regular,3800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
3,NotoSansMono-Regular,4800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
3,NotoSansMono-Regular,5800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
3,NotoSansMono-Regular,6800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
3,NotoSansMono-Regular,7800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
3,NotoSansMono-Regular,8800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
3,NotoSansMono-Regular,9800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
5,NotoSansMono-Regular,1800,19.9,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,lrlihnTleethntbolunSVlbHUCRITEALEANOulcnduneGahBnralotuarbcEunelureoiainOteledl
5,NotoSansMono-Regular,3800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
5,NotoSansMono-Regular,800,19.9,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,lrlihnTleethntbolunSVlbHUCRITEALEANOulcnduneGahBnralotuarbcEunelureoiainOteledl
5,NotoSansMono-Regular,2800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
5,NotoSansMono-Regular,4800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
5,NotoSansMono-Regular,5800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
5,NotoSansMono-Regular,6800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
5,NotoSansMono-Regular,7800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
5,NotoSansMono-Regular,8800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
5,NotoSansMono-Regular,9800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
7,NotoSansMono-Regular,800,11.11,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,FnedHeaHTAdGISHERO3dpmng212531357UjilrnekjizatinJd
7,NotoSansMono-Regular,1800,11.11,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,FnedHeaHTAdGISHERO3dpmng212531357UjilrnekjizatinJd
7,NotoSansMono-Regular,2800,21.77,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,Nikerlzm2HHihJGludiluzhenizatinlodc
7,NotoSansMono-Regular,5800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
7,NotoSansMono-Regular,4800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
7,NotoSansMono-Regular,3800,9.16,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,MilenttshtdeliaAnhm
7,NotoSansMono-Regular,6800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
7,NotoSansMono-Regular,7800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
7,NotoSansMono-Regular,8800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
7,NotoSansMono-Regular,9800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
9,NotoSansMono-Regular,3800,33.1,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NikDMzIZIHZhdsliaNshbCBzbZIuaNlxe
9,NotoSansMono-Regular,1800,83.41,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkDMzIZIHZhdSljaNShbCBzbZIualxvcXVLbNIIGRLYZFsdnFDaWDuIGpvdXJuYWwgcGxhc3RpYZlzbSBzbGFudGluzedheXMgYZ9tZmlOdXJI
9,NotoSansMono-Regular,800,83.41,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkDMzIZIHZhdSljaNShbCBzbZIualxvcXVLbNIIGRLYZFsdnFDaWDuIGpvdXJuYWwgcGxhc3RpYZlzbSBzbGFudGluzedheXMgYZ9tZmlOdXJI
9,NotoSansMono-Regular,2800,81.25,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkDMzIZIHZhdljaNshbCBzb2IuaWlxvcXVIEmMIIGRIYZFsdmFDaWDuIGpvdXJuYWwgcGxhc3RpYZIzbSBzbGFudSluzzdheXMaYz9tZmledXJL
9,NotoSansMono-Regular,4800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
9,NotoSansMono-Regular,5800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
9,NotoSansMono-Regular,6800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
9,NotoSansMono-Regular,7800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
9,NotoSansMono-Regular,9800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
9,NotoSansMono-Regular,8800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
11,NotoSansMono-Regular,800,83.78,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkeMzIZIHZhdGljaNShbCBzbZluaNxvcXVlbmNIIGRIYZFsdFan9ulGpvdXJuYllgcGxhc3RpYZlzbSBzbGFudGluz3dheXMgY29tZmlOdXJI
11,NotoSansMono-Regular,1800,83.78,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkeMzIZIHZhdGljaNShbCBzbZluaNxvcXVlbmNIIGRIYZFsdFan9ulGpvdXJuYllgcGxhc3RpYZlzbSBzbGFudGluz3dheXMgY29tZmlOdXJI
11,NotoSansMono-Regular,2800,83.04,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljanShbCBzbZluallxvcXVlbmNIGRIYZFsdmFOall9ulGpvdXJuYilagcGxhRpYZlzbSBzbGFudGluz3dhexMgY29tZmlOdXJl
11,NotoSansMono-Regular,3800,18.9,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NikeMzIZIHZhdGl
11,NotoSansMono-Regular,4800,11.48,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NikOMzIZIH
11,NotoSansMono-Regular,5800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
11,NotoSansMono-Regular,6800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
11,NotoSansMono-Regular,8800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
11,NotoSansMono-Regular,7800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
11,NotoSansMono-Regular,9800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
13,NotoSansMono-Regular,7800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
13,NotoSansMono-Regular,1800,85.71,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljalshbcBzbzluaNxvcXVlbmNIIGRIYZFsdmFOalguIGpvdXJuYllgcGxhc3RpY2lzbSBzbGFudGluz3dheXMgY29tZmlOdXJl
13,NotoSansMono-Regular,4800,31.94,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NikOMzIZIHZhdGljalshbcBzbzluallx
13,NotoSansMono-Regular,3800,24.24,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljUshb
13,NotoSansMono-Regular,5800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
13,NotoSansMono-Regular,6800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
13,NotoSansMono-Regular,2800,85.71,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljalshbcBzbzlualxvcXVlbmNIIGRlYZFsdmFOalguIGpvdXJuYligcGxhc3RpY2lzbSBzbGFudGluzadheXMgY29tZmlodXJl
13,NotoSansMono-Regular,800,85.71,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljalshbcBzbzluaNxvcXVlbmNIIGRIYZFsdmFOalguIGpvdXJuYllgcGxhc3RpY2lzbSBzbGFudGluz3dheXMgY29tZmlodxJl
13,NotoSansMono-Regular,8800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
13,NotoSansMono-Regular,9800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
15,NotoSansMono-Regular,3800,30.88,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NikaMzI2IHZhdGlaWshbcBzb
15,NotoSansMono-Regular,800,87.5,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljaWshbCBzbZluaWxvcXVIbmNIIGRIYZFsdmFOaWgulGpvdXJuyWwgcGxhc3RpY2lzbSBzbGFudGluz3dheXMgY29tZmlodXJ1
15,NotoSansMono-Regular,1800,85.71,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljaWshbCBzbZluaWxvcXVIbmNIIGRIYZFsdmFOalgulGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluzadheXMgY29tZmlOdXJI
15,NotoSansMono-Regular,5800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
15,NotoSansMono-Regular,4800,6.78,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NikaMz
15,NotoSansMono-Regular,2800,88.39,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljaWshbCBzbzluaWxvcXVIbmNIIGRIYZFsdmFOal9uIGpvdXJuYWwgcGxhc3RpYZlzbSBzbGFudGluz3dheXMgY29tZmlodXJl
15,NotoSansMono-Regular,6800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
15,NotoSansMono-Regular,9800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
17,NotoSansMono-Regular,800,88.79,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljalShbCBzbzluaWxvcXVlbmNIGRLYZFsdmFOaWgulGpvdXJuYlwgcGxhc3RpY2lzbSBzbGFudGluz3dheXMgY29tZmlodXJl
17,NotoSansMono-Regular,1800,89.29,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljalShbCBzbzluaWxvcXVlbmNLIGRLYZFsdmFOaWgulGpvdXJuYlwgcGxhc3RpY2lzbSBzbGFudGluz3dheXMgY29tZmlOdXJl
17,NotoSansMono-Regular,2800,87.5,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljaWShbCBzbzluaWxvcXVIbmNIIGRLYZFsdmFOaWgulGpvdXJuYlwgcGxhc3RpY2lzbSBzbGFudGluZadheXMgY29tZmledXJl
17,NotoSansMono-Regular,3800,84.79,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NjkOMzIZIHZhdGljaWShbCBzbzluaWxvcXVlbmNIIGRIYZFsdmFOalguGpvdXacGxhc3RpY2lzbSBzbGFudGlZ3dheXMgY29tZmlodXJl
15,NotoSansMono-Regular,7800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
15,NotoSansMono-Regular,8800,0.0,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,
17,NotoSansMono-Regular,4800,13.11,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,kAMzThZhdG
17,NotoSansMono-Regular,5800,29.2,Njk0MzI2IHZhdGljaW5hbCBzb21uaWxvcXVlbmNlIGRlY2FsdmF0aW9uIGpvdXJuYWwgcGxhc3RpY2lzbSBzbGFudGluZ3dheXMgY29tZml0dXJl,NikaMzI2THZhdGCBzb2JGnvdx
